Taxon,HFD1_D0,HFD1_D14,HFD1_D29,HFD1_D43,HFD2_D0,HFD2_D14,HFD2_D29,HFD2_D43,HFD3_D0,HFD3_D14,HFD3_D29,HFD3_D43,HFD4_D0,HFD4_D14,HFD4_D29,HFD4_D43,LFD1_D0,LFD1_D14,LFD1_D29,LFD1_D43,LFD2_D0,LFD2_D14,LFD2_D29,LFD2_D43,LFD3_D0,LFD3_D14,LFD3_D29,LFD3_D43,LFD4_D0,LFD4_D14,LFD4_D29,LFD4_D43
cellular organisms@Bacteria@Firmicutes@Erysipelotrichia@_@_@_@_,1.7226E8,1.5228E9,3.7708E7,7.0492E7,1.0051E8,1.6812E9,2.6284E8,2.1008E9,1.7854E8,5.9673E8,4.2952E8,7.4958E7,8.3436E7,1.593E10,2.0656E7,2.9842E9,1.8461E8,2.8452E8,1.82E9,6.0991E8,8.1348E8,6.0946E8,3.3051E9,1.6371E9,3.1104E9,1.5339E9,2.6453E9,1.6883E9,2.404E8,3.157E8,3.5265E8,3.6946E8
cellular organisms@Bacteria@Firmicutes@Erysipelotrichia@Erysipelotrichales@_@_@_,1.7226E8,1.5228E9,3.7708E7,7.0492E7,1.0051E8,1.6812E9,2.6284E8,2.1008E9,1.7854E8,5.9673E8,4.2952E8,7.4958E7,8.3436E7,1.593E10,2.0656E7,2.9842E9,1.8461E8,2.8452E8,1.82E9,6.0991E8,8.1348E8,6.0946E8,3.3051E9,1.6371E9,3.1104E9,1.5339E9,2.6453E9,1.6883E9,2.404E8,3.157E8,3.5265E8,3.6946E8
cellular organisms@Bacteria@Firmicutes@_@_@_@_@endosymbiont 'TC1' of Trimyema compressum,0.0,0.0,1.4592E7,1.4544E7,0.0,1.214E7,0.0,0.0,0.0,1.8016E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4836E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58E7,0.0,1.1912E7
cellular organisms@Archaea@Euryarchaeota@Halobacteria@Halobacteriales@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5233E6,0.0,0.0,5.2664E7,0.0,0.0,0.0,0.0,3.2197E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984E7
cellular organisms@Archaea@Euryarchaeota@Halobacteria@Halobacteriales@Halobacteriaceae@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5233E6,0.0,0.0,5.2664E7,0.0,0.0,0.0,0.0,3.2197E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984E7
cellular organisms@Bacteria@Proteobacteria@Betaproteobacteria@Burkholderiales@Oxalobacteraceae@Massilia@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1304E6,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Ruminococcaceae@Ruminiclostridium@[Clostridium] clariflavum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4477E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6583E7,0.0,5.5614E7,0.0,0.0,7.7501E7,6.3099E7
cellular organisms@Bacteria@Firmicutes@Bacilli@Bacillales@Alicyclobacillaceae@Tumebacillus@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0048E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Thermotogae@Thermotogae@Petrotogales@_@Marinitoga@Marinitoga piezophila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7468E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Thermococci@Thermococcales@_@_@_,4.9572E7,0.0,0.0,0.0,1.9956E7,0.0,0.0,0.0,4.1915E7,0.0,0.0,0.0,2.2692E7,0.0,0.0,0.0,0.0,4.1057E8,5.6834E7,7.6238E7,4.5386E7,6.1512E8,6.4773E7,0.0,3.2319E7,2.3034E8,0.0,1.0836E7,2.2033E7,6.6985E8,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Thermococci@Thermococcales@Thermococcaceae@_@_,4.9572E7,0.0,0.0,0.0,1.9956E7,0.0,0.0,0.0,4.1915E7,0.0,0.0,0.0,2.2692E7,0.0,0.0,0.0,0.0,4.1057E8,5.6834E7,7.6238E7,4.5386E7,6.1512E8,6.4773E7,0.0,3.2319E7,2.3034E8,0.0,1.0836E7,2.2033E7,6.6985E8,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Thermococci@Thermococcales@Thermococcaceae@Pyrococcus@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9463E8,0.0,7.6238E7,0.0,0.0,6.4773E7,0.0,0.0,2.3034E8,0.0,0.0,0.0,6.6985E8,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Thermococci@Thermococcales@Thermococcaceae@Thermococcus@_,4.9572E7,0.0,0.0,0.0,1.9956E7,0.0,0.0,0.0,4.1915E7,0.0,0.0,0.0,2.2692E7,0.0,0.0,0.0,0.0,1.1594E8,5.6834E7,0.0,4.5386E7,6.1512E8,0.0,0.0,3.2319E7,0.0,0.0,1.0836E7,2.2033E7,0.0,0.0,0.0
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@Thermoproteales@_@_@_,0.0,0.0,9.8017E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6983E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2078E8,6.4077E7
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@Thermoproteales@Thermofilaceae@Thermofilum@_,0.0,0.0,9.8017E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6983E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2078E8,6.4077E7
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@Thermoproteales@Thermofilaceae@Thermofilum@Thermofilum pendens,0.0,0.0,9.8017E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4298E7,0.0
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@Desulfurococcales@Desulfurococcaceae@_@_,0.0,0.0,0.0,0.0,6.3589E6,0.0,0.0,0.0,0.0,0.0,6.7348E6,5.7969E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Deferribacteres@Deferribacteres@Deferribacterales@Deferribacteraceae@Mucispirillum@Mucispirillum schaedleri,3.1353E9,6.1356E8,2.0824E9,7.9698E8,1.4004E10,1.3574E9,3.2932E9,1.2428E9,8.1313E8,2.8109E10,1.0128E9,7.9355E9,2.1127E9,1.9153E8,5.7916E9,9.9017E8,7.6605E9,8.7665E9,9.1347E8,1.1493E9,2.0908E9,9.2119E8,1.755E9,4.0833E8,1.1956E9,5.3724E8,8.2781E9,3.9095E9,2.523E10,3.2297E8,7.5565E8,6.9281E8
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Clostridiaceae@Clostridium@uncultured Clostridium sp.,2.0093E8,4.7225E9,7.2064E9,6.8016E9,1.4672E9,3.6014E9,1.4663E9,2.8593E9,4.6448E8,8.81E9,8.2846E8,4.6933E9,8.8326E8,1.9987E9,3.3272E9,1.8836E9,1.446E9,2.4273E9,1.6552E9,2.4004E9,9.0404E8,4.9726E9,3.0229E9,3.0787E9,8.2151E8,3.0866E9,2.0919E9,1.6033E9,1.3709E9,7.6709E9,3.944E9,4.644E9
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhizobiales@Aurantimonadaceae@Martelella@_,0.0,0.0,0.0,0.0,2.7841E7,0.0,0.0,0.0,5.8831E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3352E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6826E7,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Magnetococcales@Magnetococcaceae@Magnetococcus@Magnetococcus marinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8412E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Deferribacteres@Deferribacteres@Deferribacterales@Deferribacteraceae@Mucispirillum@_,3.1353E9,6.1356E8,2.0824E9,7.9698E8,1.4004E10,1.3574E9,3.2932E9,1.2428E9,8.1313E8,2.8109E10,1.0128E9,7.9355E9,2.1127E9,1.9153E8,5.7916E9,9.9017E8,7.6605E9,8.7665E9,9.1347E8,1.1493E9,2.0908E9,9.2119E8,1.755E9,4.0833E8,1.1956E9,5.3724E8,8.2781E9,3.9095E9,2.523E10,3.2297E8,7.5565E8,6.9281E8
cellular organisms@Bacteria@Candidatus Omnitrophica@_@_@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7216E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Clostridiales Family XII. Incertae Sedis@Fusibacter@_,0.0,0.0,0.0,0.0,9.2363E7,0.0,1.0483E7,4.4797E7,0.0,5.5511E7,5.2728E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0631E8,0.0,0.0,1.6016E7,0.0,0.0,0.0,3.3388E7,0.0,0.0,1.1738E7,0.0
cellular organisms@Bacteria@Candidatus Atribacteria@_@_@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6865E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Roseburia@Roseburia hominis,2.199E7,5.1176E7,0.0,0.0,4.5094E8,2.0855E8,0.0,0.0,1.4792E8,0.0,4.3129E8,9.8069E8,1.2314E7,2.2906E8,7.5346E9,5.2283E7,1.2479E8,4.2716E7,4.7455E7,2.2161E8,8.408E7,7.1742E7,0.0,0.0,2.9339E7,0.0,7.4702E7,7.0859E7,6.0503E8,0.0,3.5952E7,0.0
cellular organisms@Bacteria@Proteobacteria@Deltaproteobacteria@Desulfobacterales@Desulfobacteraceae@Desulfobacter@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8932E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6945E7,0.0,0.0,2.5708E8,0.0,0.0,0.0,9.9769E7,6.2278E7,1.1485E8
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Roseburia@Roseburia faecis,0.0,0.0,3.4098E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhizobiales@Rhizobiaceae@Agrobacterium@Agrobacterium sp. R89-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7275E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Deltaproteobacteria@Desulfobacterales@Desulfobacteraceae@Desulfobacter@Desulfobacter postgatei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8932E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6945E7,0.0,0.0,2.5708E8,0.0,0.0,0.0,9.9769E7,6.2278E7,1.1485E8
cellular organisms@Bacteria@Chloroflexi@Dehalococcoidia@_@_@_@_,0.0,0.0,0.0,0.0,4.4293E7,0.0,0.0,0.0,5.2753E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2318E7,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Deltaproteobacteria@Desulfobacterales@Desulfobacteraceae@Desulfobacterium@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3714E6,0.0,0.0,0.0,2.7003E7,0.0,0.0,0.0,0.0,4.4646E7,1.0118E9,1.6257E7,4.0738E7,5.6743E7,6.3144E7,0.0,0.0,0.0,8.4265E7,2.0359E8,0.0,0.0,0.0,3.5821E7
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Stomatobaculum@Stomatobaculum longum,0.0,0.0,0.0,0.0,0.0,3.7534E7,5.7159E6,4.8367E7,0.0,0.0,0.0,0.0,0.0,5.9219E7,0.0,0.0,1.8927E7,0.0,0.0,5.3858E7,0.0,0.0,8.7721E6,0.0,1.8686E7,0.0,0.0,0.0,0.0,0.0,0.0,1.3837E7
cellular organisms@Bacteria@Firmicutes@Negativicutes@Selenomonadales@Sporomusaceae@Propionispora@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8326E7,0.0,0.0,0.0,0.0,0.0,1.6251E7,0.0,2.1255E7
cellular organisms@Bacteria@Bacteroidetes@Flavobacteriia@Flavobacteriales@Flavobacteriaceae@Maribacter@Maribacter sp. (strain HTCC2170 / KCCM 42371),0.0,0.0,1.5223E7,4.2533E7,0.0,0.0,0.0,0.0,0.0,0.0,1.7393E7,1.7041E7,7.2513E6,5.2914E7,0.0,2.517E7,0.0,0.0,0.0,0.0,0.0,3.824E7,2.0914E7,0.0,0.0,1.7638E7,9.1382E6,9.4248E6,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Bacteroidaceae@Bacteroides@Bacteroides finegoldii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2709E7,2.7625E7,1.8055E7,0.0,2.8586E8,0.0,1.9434E7,0.0,6.2511E7,1.62E7,5.7116E7
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Xanthomonadales@Xanthomonadaceae@Arenimonas@Arenimonas donghaensis,0.0,8.5405E7,7.3065E7,5.927E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8276E7,0.0,1.9942E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5414E7,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Peptococcaceae@Desulfitibacter@_,0.0,0.0,1.9437E7,2.8801E7,0.0,3.3957E7,2.1457E7,2.5252E7,0.0,1.3045E8,0.0,3.2665E7,0.0,0.0,0.0,2.9465E7,0.0,1.242E8,7.2701E7,0.0,0.0,0.0,2.8292E7,0.0,0.0,1.1134E8,1.4093E8,2.9939E7,0.0,1.0615E8,8.1433E7,6.4928E7
cellular organisms@Bacteria@Actinobacteria@Thermoleophilia@_@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4522E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3637E8,1.0982E8,0.0,0.0,2.4983E8,0.0,7.9226E7,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Halanaerobiales@Halanaerobiaceae@Halanaerobium@_,0.0,0.0,0.0,0.0,4.304E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Thermotogae@Thermotogae@Thermotogales@Thermotogaceae@Thermotoga@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Butyrivibrio@Butyrivibrio proteoclasticus,1.7285E7,1.7156E7,3.9811E7,9.4696E7,1.3331E8,0.0,3.7055E7,2.6348E7,1.8377E8,1.9146E8,0.0,5.7695E7,1.6367E7,2.349E7,0.0,0.0,6.2466E7,2.3537E7,3.1411E7,6.1636E7,2.3171E8,3.6045E7,6.4354E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Clostridiaceae@Clostridium@Clostridium sp. ASBs410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4103E7,0.0,0.0,0.0,1.5025E7,0.0,0.0,4.2912E7,4.1896E7,0.0,0.0,0.0,0.0,0.0,8.0177E7,0.0,2.8821E7,0.0,3.1473E8,1.6587E8
cellular organisms@Bacteria@Firmicutes@Bacilli@Bacillales@Bacillaceae@Geobacillus@_,0.0,0.0,0.0,0.0,2.948E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2013E7,0.0,0.0,0.0,1.3024E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Euryarchaeota@Methanomicrobia@Methanosarcinales@Methanosaetaceae@Methanosaeta@Methanosaeta harundinacea,0.0,0.0,0.0,0.0,2.0808E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Verrucomicrobia@Verrucomicrobiae@Verrucomicrobiales@Akkermansiaceae@Akkermansia@Akkermansia muciniphila,1.3741E9,1.4637E9,1.41E9,5.8926E9,0.0,1.2965E10,1.6699E9,5.0294E9,8.4276E6,1.3253E9,1.391E9,2.1793E8,0.0,2.7995E9,2.0547E9,1.1408E10,1.8617E9,5.6148E9,7.0313E9,7.8584E9,2.7877E8,3.5248E9,5.0573E9,1.0273E10,3.6574E8,7.6018E8,1.9496E9,5.75E9,1.4892E9,6.0811E7,5.2773E8,2.2781E9
cellular organisms@Bacteria@Verrucomicrobia@Verrucomicrobiae@Verrucomicrobiales@Akkermansiaceae@Akkermansia@_,2.6031E10,2.0464E10,1.8664E10,8.4298E10,4.7305E7,1.587E11,2.2783E10,7.1868E10,3.83E8,1.3512E10,2.1111E10,3.9419E9,2.2909E8,3.3446E10,2.8214E10,1.6102E11,1.8617E9,6.8661E10,9.5999E10,8.2493E10,6.4283E9,4.5977E10,7.5288E10,1.2414E11,5.0436E9,7.1825E9,2.3099E10,5.6387E10,1.5444E10,1.127E9,6.4126E9,2.5426E10
cellular organisms@Bacteria@Firmicutes@Negativicutes@Selenomonadales@Sporomusaceae@Acetonema@_,0.0,0.0,0.0,0.0,2.3043E7,0.0,0.0,0.0,2.0425E7,1.3112E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0634E7,6.2906E7,0.0,0.0,1.0391E8,6.0213E7,0.0,1.0625E8,0.0,2.9849E8,0.0,0.0,8.8597E6,5.3241E7
cellular organisms@Bacteria@Firmicutes@Negativicutes@Selenomonadales@Sporomusaceae@Acetonema@Acetonema longum,0.0,0.0,0.0,0.0,2.3043E7,0.0,0.0,0.0,2.0425E7,1.3112E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0634E7,6.2906E7,0.0,0.0,1.0391E8,6.0213E7,0.0,1.0625E8,0.0,2.9849E8,0.0,0.0,8.8597E6,5.3241E7
cellular organisms@Bacteria@_@_@_@_@_@uncultured sulfate-reducing bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6688E7,0.0,0.0,0.0,1.894E7,0.0,0.0,0.0,5.9117E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Lachnoclostridium@[Clostridium] citroniae,0.0,1.6965E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127E7,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Erysipelotrichia@Erysipelotrichales@Erysipelotrichaceae@Faecalibaculum@Faecalibaculum rodentium,0.0,0.0,2.8462E7,0.0,0.0,1.1348E8,4.1266E7,2.1992E7,0.0,1.2099E8,3.5987E8,5.8121E7,0.0,1.9823E8,0.0,0.0,0.0,1.5997E8,6.5782E7,8.1952E7,0.0,1.7776E7,0.0,0.0,5.3328E7,3.3059E8,1.6224E8,7.7816E7,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Flavobacteriia@Flavobacteriales@Flavobacteriaceae@Chryseobacterium@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0173E8,0.0,0.0,0.0,0.0,5.2068E7,0.0,0.0,1.8075E8,1.2552E8,7.6993E7,0.0,0.0,0.0,9.5058E7
cellular organisms@Bacteria@Bacteroidetes@Sphingobacteriia@Sphingobacteriales@Sphingobacteriaceae@Sphingobacterium@uncultured Sphingobacterium sp. EB080_L08E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2751E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3493E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Cytophagia@Cytophagales@Flammeovirgaceae@Flammeovirga@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1791E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5087E8,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Erysipelotrichia@Erysipelotrichales@Erysipelotrichaceae@Coprobacillus@Coprobacillus sp. 3_3_56FAA,0.0,3.7302E7,9.2458E6,4.5862E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1833E7,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Bacteroidaceae@Bacteroides@Candidatus Bacteroides periocalifornicus,0.0,0.0,5.0053E7,1.2603E8,0.0,0.0,0.0,0.0,0.0,4.5028E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4918E7,3.2149E7,2.1732E7
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Peptostreptococcaceae@Terrisporobacter@_,0.0,0.0,1.8233E8,2.7913E8,7.8984E7,0.0,2.6285E7,2.8607E7,0.0,5.406E8,4.7548E7,0.0,0.0,2.1757E7,1.3002E8,5.9387E7,1.7688E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2287E7,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Bacillales@Alicyclobacillaceae@Tumebacillus@Tumebacillus flagellatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0048E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Erysipelotrichia@Erysipelotrichales@Erysipelotrichaceae@Erysipelatoclostridium@_,0.0,2.5764E8,0.0,0.0,0.0,2.464E8,4.2368E7,2.4895E8,0.0,1.1486E8,0.0,0.0,0.0,3.6229E9,0.0,7.5478E8,0.0,0.0,1.9579E8,0.0,2.5743E7,0.0,5.6431E8,1.8698E8,0.0,1.1496E8,4.8205E8,4.0078E8,0.0,4.4833E7,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Oceanospirillales@Alcanivoracaceae@Alcanivorax@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8924E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.696E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Deltaproteobacteria@Desulfovibrionales@Desulfovibrionaceae@_@_,6.7383E8,1.0835E10,1.3407E10,2.2803E10,1.4389E7,2.2928E10,3.293E9,1.3964E10,0.0,7.3486E9,1.0459E10,1.2305E10,8.0208E7,2.8378E10,5.2109E9,2.3409E10,1.0677E7,8.1361E9,1.0706E10,1.2836E10,3.4158E7,7.0703E9,3.4201E9,3.4275E9,8.4408E8,8.2183E9,4.4918E9,4.8171E9,8.7355E7,5.1441E9,4.4678E9,7.2455E9
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Lachnospiraceae@Dorea@Dorea longicatena,0.0,4.5857E8,2.0262E8,3.1473E8,0.0,1.2455E8,0.0,4.7755E7,0.0,3.1259E8,0.0,2.6867E8,0.0,0.0,0.0,2.0807E7,0.0,0.0,0.0,0.0,0.0,1.614E8,9.0997E7,1.0351E8,0.0,0.0,0.0,1.8905E7,0.0,2.0778E8,7.5674E8,6.9627E8
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Peptostreptococcaceae@Intestinibacter@_,0.0,0.0,0.0,0.0,0.0,0.0,6.2711E6,1.5024E7,0.0,3.9146E7,6.0964E6,1.5856E7,5.2635E7,1.8186E7,0.0,0.0,6.5859E6,0.0,0.0,0.0,1.3837E7,0.0,0.0,0.0,1.8901E7,0.0,1.0239E7,0.0,3.7557E7,2.9099E7,0.0,7.8517E6
